CustomerKey,CustomerID,CustomerSegment,State,City,Gender,AgeGroup,IncomeGroup,KYCStatus,JoinYear,CustomerTenure
9827,CUST09827,Standard,Maharashtra,Mumbai,Male,46-60,Low,Verified,2021,5
9828,CUST09828,Standard,Delhi,New Delhi,Female,18-25,Low,Verified,2024,2
9829,CUST09829,Gold,Gujarat,Vadodara,Female,60+,Low,Verified,2025,1
9830,CUST09830,Standard,Rajasthan,Jaipur,Male,26-35,High,Verified,2021,5
9831,CUST09831,Standard,Tamil Nadu,Coimbatore,Male,46-60,Middle,Verified,2026,0
9832,CUST09832,Premium,Gujarat,Vadodara,Female,60+,Low,Verified,2025,1
9833,CUST09833,Standard,Uttar Pradesh,Noida,Male,26-35,Middle,Verified,2026,0
9834,CUST09834,Standard,Uttar Pradesh,Noida,Male,18-25,Middle,Pending,2022,4
9835,CUST09835,Standard,Rajasthan,Jodhpur,Male,46-60,Middle,Verified,2024,2
9836,CUST09836,Standard,Gujarat,Ahmedabad,Female,46-60,Middle,Verified,2026,0
9837,CUST09837,Standard,Karnataka,Bengaluru,Male,18-25,Low,Verified,2024,2
9838,CUST09838,Standard,Uttar Pradesh,Noida,Male,18-25,Middle,Verified,2021,5
9839,CUST09839,Gold,Maharashtra,Mumbai,Male,60+,Middle,Verified,2024,2
9840,CUST09840,Gold,Tamil Nadu,Chennai,Female,26-35,Middle,Verified,2022,4
9841,CUST09841,Gold,Telangana,Hyderabad,Male,26-35,Middle,Verified,2020,6
9842,CUST09842,Standard,West Bengal,Durgapur,Male,36-45,High,Verified,2023,3
9843,CUST09843,Standard,Uttar Pradesh,Kanpur,Female,46-60,High,Verified,2026,0
9844,CUST09844,Standard,Karnataka,Mangaluru,Female,18-25,Middle,Verified,2022,4
9845,CUST09845,Standard,Rajasthan,Jodhpur,Female,18-25,Low,Verified,2024,2
9846,CUST09846,Standard,Maharashtra,Mumbai,Male,36-45,High,Verified,2024,2
9847,CUST09847,Standard,Maharashtra,Pune,Male,36-45,Middle,Verified,2024,2
9848,CUST09848,Standard,West Bengal,Durgapur,Female,60+,Low,Verified,2023,3
9849,CUST09849,Standard,Kerala,Kozhikode,Male,18-25,Middle,Verified,2024,2
9850,CUST09850,Standard,Gujarat,Ahmedabad,Female,18-25,Middle,Verified,2021,5
9851,CUST09851,Standard,Telangana,Warangal,Male,26-35,Low,Verified,2026,0
9852,CUST09852,Standard,Gujarat,Ahmedabad,Male,36-45,Middle,Verified,2023,3
9853,CUST09853,Standard,Maharashtra,Mumbai,Female,26-35,Low,Verified,2022,4
9854,CUST09854,Standard,West Bengal,Durgapur,Male,26-35,Middle,Verified,2024,2
9855,CUST09855,Standard,Delhi,New Delhi,Female,18-25,Low,Verified,2025,1
9856,CUST09856,Standard,Rajasthan,Jaipur,Male,18-25,Middle,Verified,2026,0
9857,CUST09857,Standard,Karnataka,Bengaluru,Male,18-25,Middle,Verified,2024,2
9858,CUST09858,Standard,Delhi,New Delhi,Female,18-25,Middle,Verified,2023,3
9859,CUST09859,Gold,Gujarat,Vadodara,Male,46-60,Low,Verified,2023,3
9860,CUST09860,Standard,Tamil Nadu,Coimbatore,Female,26-35,Middle,Verified,2026,0
9861,CUST09861,Standard,Tamil Nadu,Coimbatore,Female,36-45,Middle,Verified,2024,2
9862,CUST09862,Standard,Delhi,New Delhi,Male,18-25,Low,Verified,2023,3
9863,CUST09863,Standard,Maharashtra,Nagpur,Female,18-25,Middle,Verified,2023,3
9864,CUST09864,Standard,Uttar Pradesh,Noida,Male,60+,Middle,Verified,2025,1
9865,CUST09865,Premium,Tamil Nadu,Madurai,Female,36-45,Middle,Verified,2024,2
9866,CUST09866,Gold,Telangana,Warangal,Female,46-60,High,Verified,2024,2
9867,CUST09867,Standard,Gujarat,Ahmedabad,Female,36-45,Low,Verified,2024,2
9868,CUST09868,Standard,Telangana,Warangal,Male,18-25,Middle,Verified,2022,4
9869,CUST09869,Standard,West Bengal,Siliguri,Male,18-25,Middle,Verified,2021,5
9870,CUST09870,Standard,Telangana,Hyderabad,Female,36-45,High,Verified,2021,5
9871,CUST09871,Gold,Karnataka,Mangaluru,Male,36-45,High,Verified,2022,4
9872,CUST09872,Standard,Gujarat,Surat,Female,26-35,Low,Verified,2020,6
9873,CUST09873,Standard,Karnataka,Mangaluru,Male,36-45,Low,Verified,2026,0
9874,CUST09874,Standard,Telangana,Warangal,Male,60+,Middle,Verified,2023,3
9875,CUST09875,Standard,Tamil Nadu,Madurai,Female,26-35,Middle,Verified,2021,5
9876,CUST09876,Premium,Maharashtra,Mumbai,Female,46-60,Middle,Verified,2026,0
9877,CUST09877,Gold,Uttar Pradesh,Noida,Male,46-60,Low,Verified,2019,7
9878,CUST09878,Gold,Karnataka,Mysuru,Male,18-25,Middle,Verified,2026,0
9879,CUST09879,Standard,Rajasthan,Jaipur,Male,26-35,Middle,Verified,2025,1
9880,CUST09880,Standard,Karnataka,Mangaluru,Male,26-35,Low,Verified,2024,2
9881,CUST09881,Gold,Rajasthan,Jodhpur,Female,18-25,Low,Verified,2025,1
9882,CUST09882,Premium,Tamil Nadu,Chennai,Male,26-35,Middle,Verified,2022,4
9883,CUST09883,Standard,Maharashtra,Nagpur,Male,26-35,High,Verified,2020,6
9884,CUST09884,Premium,Maharashtra,Mumbai,Male,26-35,Low,Verified,2021,5
9885,CUST09885,Standard,Maharashtra,Mumbai,Female,18-25,Middle,Pending,2023,3
9886,CUST09886,Standard,Maharashtra,Pune,Male,26-35,High,Verified,2023,3
9887,CUST09887,Standard,Karnataka,Mangaluru,Male,36-45,Middle,Verified,2024,2
9888,CUST09888,Standard,Delhi,New Delhi,Female,26-35,Middle,Verified,2026,0
9889,CUST09889,Gold,Maharashtra,Pune,Female,26-35,High,Verified,2025,1
9890,CUST09890,Standard,Tamil Nadu,Madurai,Male,18-25,Low,Verified,2025,1
9891,CUST09891,Premium,Delhi,New Delhi,Male,26-35,Middle,Verified,2026,0
9892,CUST09892,Standard,Telangana,Hyderabad,Female,60+,Middle,Verified,2026,0
9893,CUST09893,Standard,Karnataka,Bengaluru,Male,36-45,Middle,Verified,2022,4
9894,CUST09894,Gold,Rajasthan,Jaipur,Male,18-25,Low,Verified,2022,4
9895,CUST09895,Standard,Gujarat,Surat,Male,18-25,Low,Verified,2025,1
9896,CUST09896,Gold,Telangana,Hyderabad,Female,36-45,Low,Verified,2023,3
9897,CUST09897,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2024,2
9898,CUST09898,Standard,Gujarat,Vadodara,Female,46-60,High,Verified,2021,5
9899,CUST09899,Standard,Delhi,New Delhi,Female,18-25,Middle,Verified,2023,3
9900,CUST09900,Premium,Rajasthan,Jaipur,Female,26-35,Middle,Verified,2025,1
9901,CUST09901,Standard,Kerala,Kochi,Female,36-45,High,Verified,2022,4
9902,CUST09902,Standard,Telangana,Warangal,Female,36-45,Low,Verified,2021,5
9903,CUST09903,Gold,Uttar Pradesh,Kanpur,Male,36-45,Low,Verified,2024,2
9904,CUST09904,Standard,Telangana,Hyderabad,Male,46-60,Low,Verified,2025,1
9905,CUST09905,Gold,Maharashtra,Nagpur,Female,60+,Low,Verified,2020,6
9906,CUST09906,Standard,West Bengal,Durgapur,Male,18-25,Middle,Verified,2020,6
9907,CUST09907,Standard,Maharashtra,Nagpur,Male,26-35,Low,Verified,2026,0
9908,CUST09908,Standard,West Bengal,Kolkata,Female,26-35,Middle,Verified,2026,0
9909,CUST09909,Standard,Maharashtra,Nagpur,Male,26-35,Low,Verified,2021,5
9910,CUST09910,Standard,Delhi,New Delhi,Male,26-35,High,Verified,2021,5
9911,CUST09911,Standard,Gujarat,Surat,Male,18-25,Middle,Verified,2022,4
9912,CUST09912,Standard,Delhi,New Delhi,Female,46-60,Middle,Verified,2025,1
9913,CUST09913,Gold,West Bengal,Siliguri,Female,36-45,Middle,Verified,2020,6
9914,CUST09914,Standard,Gujarat,Ahmedabad,Female,36-45,High,Verified,2026,0
9915,CUST09915,Standard,Rajasthan,Jodhpur,Male,60+,Middle,Verified,2019,7
9916,CUST09916,Standard,Delhi,New Delhi,Male,26-35,Middle,Verified,2024,2
9917,CUST09917,Gold,West Bengal,Siliguri,Male,18-25,Low,Verified,2026,0
9918,CUST09918,Standard,Kerala,Kochi,Male,46-60,Middle,Verified,2025,1
9919,CUST09919,Standard,Karnataka,Mangaluru,Male,36-45,Middle,Verified,2021,5
9920,CUST09920,Standard,Uttar Pradesh,Lucknow,Female,36-45,Low,Verified,2023,3
9921,CUST09921,Standard,Delhi,New Delhi,Female,18-25,Middle,Verified,2021,5
9922,CUST09922,Standard,Maharashtra,Mumbai,Female,36-45,Low,Verified,2025,1
9923,CUST09923,Gold,Maharashtra,Pune,Female,36-45,Low,Verified,2026,0
9924,CUST09924,Gold,Uttar Pradesh,Lucknow,Male,18-25,Low,Verified,2023,3
9925,CUST09925,Gold,Karnataka,Mangaluru,Male,26-35,High,Verified,2026,0
9926,CUST09926,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2024,2
9927,CUST09927,Standard,Gujarat,Ahmedabad,Male,26-35,High,Verified,2025,1
9928,CUST09928,Premium,Delhi,New Delhi,Male,18-25,Low,Verified,2026,0
9929,CUST09929,Standard,West Bengal,Durgapur,Male,26-35,Middle,Verified,2023,3
9930,CUST09930,Premium,Maharashtra,Mumbai,Female,18-25,Middle,Verified,2026,0
9931,CUST09931,Standard,Maharashtra,Nagpur,Female,26-35,Middle,Verified,2024,2
9932,CUST09932,Premium,Tamil Nadu,Madurai,Male,18-25,High,Verified,2024,2
9933,CUST09933,Premium,Gujarat,Surat,Male,36-45,Middle,Verified,2024,2
9934,CUST09934,Gold,Uttar Pradesh,Lucknow,Male,26-35,Low,Verified,2021,5
9935,CUST09935,Standard,Telangana,Warangal,Male,26-35,Middle,Verified,2021,5
9936,CUST09936,Standard,Kerala,Kozhikode,Female,46-60,Low,Verified,2020,6
9937,CUST09937,Premium,Karnataka,Bengaluru,Male,36-45,Low,Verified,2025,1
9938,CUST09938,Gold,Telangana,Warangal,Female,46-60,Middle,Verified,2025,1
9939,CUST09939,Standard,West Bengal,Siliguri,Male,46-60,Middle,Verified,2020,6
9940,CUST09940,Standard,West Bengal,Siliguri,Female,36-45,Middle,Verified,2020,6
9941,CUST09941,Gold,Rajasthan,Udaipur,Male,18-25,Low,Verified,2026,0
9942,CUST09942,Standard,Tamil Nadu,Coimbatore,Male,18-25,Low,Verified,2023,3
9943,CUST09943,Gold,Delhi,New Delhi,Female,18-25,Middle,Verified,2026,0
9944,CUST09944,Gold,Kerala,Kochi,Female,26-35,High,Verified,2020,6
9945,CUST09945,Premium,Maharashtra,Mumbai,Male,46-60,Low,Verified,2024,2
9946,CUST09946,Standard,Maharashtra,Nagpur,Male,18-25,Middle,Verified,2026,0
9947,CUST09947,Standard,Tamil Nadu,Chennai,Male,18-25,Low,Verified,2025,1
9948,CUST09948,Standard,Karnataka,Mangaluru,Male,18-25,Middle,Verified,2023,3
9949,CUST09949,Premium,Delhi,New Delhi,Male,26-35,High,Verified,2024,2
9950,CUST09950,Standard,Rajasthan,Jodhpur,Male,26-35,Low,Verified,2020,6
9951,CUST09951,Standard,Delhi,New Delhi,Male,46-60,Low,Verified,2025,1
9952,CUST09952,Standard,West Bengal,Durgapur,Male,18-25,Low,Verified,2025,1
9953,CUST09953,Standard,Karnataka,Mangaluru,Female,36-45,Low,Verified,2025,1
9954,CUST09954,Gold,Delhi,New Delhi,Male,36-45,Middle,Verified,2026,0
9955,CUST09955,Gold,Karnataka,Bengaluru,Female,36-45,Low,Verified,2025,1
9956,CUST09956,Gold,Telangana,Hyderabad,Male,26-35,High,Verified,2026,0
9957,CUST09957,Standard,Karnataka,Mysuru,Female,18-25,Low,Verified,2025,1
9958,CUST09958,Premium,West Bengal,Kolkata,Male,26-35,Middle,Verified,2024,2
9959,CUST09959,Standard,West Bengal,Kolkata,Female,36-45,Middle,Verified,2025,1
9960,CUST09960,Standard,Tamil Nadu,Chennai,Female,36-45,Low,Verified,2025,1
9961,CUST09961,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2023,3
9962,CUST09962,Standard,Maharashtra,Mumbai,Male,60+,Low,Verified,2025,1
9963,CUST09963,Standard,Gujarat,Surat,Female,36-45,Middle,Verified,2022,4
9964,CUST09964,Standard,Kerala,Thiruvananthapuram,Male,18-25,High,Verified,2021,5
9965,CUST09965,Standard,Telangana,Warangal,Male,46-60,Low,Verified,2026,0
9966,CUST09966,Standard,Tamil Nadu,Coimbatore,Male,36-45,Middle,Verified,2023,3
9967,CUST09967,Standard,Kerala,Thiruvananthapuram,Male,26-35,High,Verified,2021,5
9968,CUST09968,Gold,Karnataka,Bengaluru,Male,36-45,Middle,Verified,2022,4
9969,CUST09969,Standard,Delhi,New Delhi,Male,36-45,High,Verified,2023,3
9970,CUST09970,Standard,Gujarat,Vadodara,Female,46-60,Middle,Verified,2022,4
9971,CUST09971,Standard,Karnataka,Mysuru,Male,26-35,Low,Verified,2022,4
9972,CUST09972,Gold,Rajasthan,Udaipur,Male,36-45,Middle,Verified,2022,4
9973,CUST09973,Standard,Tamil Nadu,Coimbatore,Female,26-35,Middle,Verified,2021,5
9974,CUST09974,Premium,Maharashtra,Nagpur,Female,26-35,Low,Verified,2020,6
9975,CUST09975,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2021,5
9976,CUST09976,Standard,Gujarat,Ahmedabad,Male,36-45,Low,Verified,2019,7
9977,CUST09977,Standard,Gujarat,Ahmedabad,Female,18-25,Middle,Verified,2026,0
9978,CUST09978,Gold,Rajasthan,Udaipur,Male,26-35,Middle,Verified,2025,1
9979,CUST09979,Standard,Telangana,Warangal,Female,36-45,Middle,Verified,2022,4
9980,CUST09980,Standard,West Bengal,Kolkata,Male,26-35,Middle,Verified,2019,7
9981,CUST09981,Standard,Karnataka,Mangaluru,Male,26-35,Low,Verified,2024,2
9982,CUST09982,Standard,Maharashtra,Pune,Female,18-25,High,Verified,2024,2
9983,CUST09983,Gold,Telangana,Hyderabad,Male,36-45,Low,Verified,2023,3
9984,CUST09984,Gold,Kerala,Thiruvananthapuram,Female,36-45,Middle,Verified,2021,5
9985,CUST09985,Standard,Telangana,Warangal,Female,26-35,Low,Verified,2023,3
9986,CUST09986,Standard,Tamil Nadu,Chennai,Male,36-45,Low,Verified,2020,6
9987,CUST09987,Standard,Telangana,Warangal,Male,36-45,Middle,Verified,2023,3
9988,CUST09988,Standard,Tamil Nadu,Chennai,Female,36-45,High,Verified,2025,1
9989,CUST09989,Standard,Maharashtra,Pune,Female,18-25,Low,Verified,2022,4
9990,CUST09990,Standard,Uttar Pradesh,Lucknow,Female,36-45,Middle,Verified,2026,0
9991,CUST09991,Standard,Gujarat,Ahmedabad,Female,36-45,Middle,Verified,2020,6
9992,CUST09992,Gold,Delhi,New Delhi,Female,36-45,Middle,Verified,2022,4
9993,CUST09993,Standard,Gujarat,Ahmedabad,Male,18-25,Middle,Verified,2024,2
9994,CUST09994,Standard,Karnataka,Mangaluru,Female,18-25,High,Verified,2024,2
9995,CUST09995,Standard,Tamil Nadu,Chennai,Male,36-45,Middle,Verified,2023,3
9996,CUST09996,Premium,Telangana,Hyderabad,Female,26-35,High,Verified,2021,5
9997,CUST09997,Gold,Karnataka,Mysuru,Male,46-60,Middle,Verified,2020,6
9998,CUST09998,Standard,Uttar Pradesh,Noida,Male,46-60,Middle,Rejected,2022,4
9999,CUST09999,Standard,Gujarat,Ahmedabad,Male,46-60,High,Verified,2019,7
10000,CUST10000,Standard,Kerala,Thiruvananthapuram,Male,18-25,Middle,Verified,2022,4
10001,CUST10001,Standard,Kerala,Kozhikode,Male,36-45,Middle,Verified,2024,2
10002,CUST10002,Standard,Gujarat,Ahmedabad,Male,18-25,Middle,Verified,2021,5
10003,CUST10003,Premium,Karnataka,Mysuru,Male,26-35,Low,Verified,2025,1
10004,CUST10004,Standard,Uttar Pradesh,Noida,Male,46-60,Middle,Verified,2020,6
10005,CUST10005,Standard,Tamil Nadu,Chennai,Female,18-25,High,Verified,2021,5
10006,CUST10006,Gold,Telangana,Warangal,Male,18-25,High,Verified,2026,0
10007,CUST10007,Gold,Maharashtra,Pune,Female,46-60,Middle,Verified,2021,5
10008,CUST10008,Standard,Telangana,Warangal,Female,60+,Middle,Pending,2026,0
10009,CUST10009,Gold,Delhi,New Delhi,Male,36-45,Middle,Verified,2026,0
10010,CUST10010,Standard,Delhi,New Delhi,Female,36-45,Low,Verified,2025,1
10011,CUST10011,Standard,Rajasthan,Jodhpur,Female,26-35,Low,Verified,2025,1
10012,CUST10012,Gold,Tamil Nadu,Chennai,Male,26-35,Low,Verified,2025,1
10013,CUST10013,Premium,West Bengal,Kolkata,Male,18-25,High,Verified,2026,0
10014,CUST10014,Gold,Telangana,Warangal,Male,26-35,Low,Verified,2021,5
10015,CUST10015,Standard,Maharashtra,Pune,Male,46-60,Middle,Verified,2025,1
10016,CUST10016,Gold,Uttar Pradesh,Noida,Male,46-60,Middle,Verified,2020,6
10017,CUST10017,Standard,Delhi,New Delhi,Female,26-35,Middle,Verified,2022,4
10018,CUST10018,Standard,Uttar Pradesh,Lucknow,Female,46-60,Low,Verified,2022,4
10019,CUST10019,Gold,Telangana,Warangal,Female,26-35,Low,Pending,2024,2
10020,CUST10020,Standard,Delhi,New Delhi,Male,36-45,Middle,Verified,2024,2
10021,CUST10021,Premium,Delhi,New Delhi,Male,26-35,Low,Verified,2024,2
10022,CUST10022,Standard,Uttar Pradesh,Noida,Male,18-25,Middle,Verified,2024,2
10023,CUST10023,Standard,Gujarat,Surat,Female,46-60,Middle,Verified,2022,4
10024,CUST10024,Gold,West Bengal,Durgapur,Male,46-60,Low,Verified,2024,2
10025,CUST10025,Gold,Maharashtra,Nagpur,Female,36-45,Low,Verified,2023,3
10026,CUST10026,Standard,Uttar Pradesh,Noida,Male,26-35,Middle,Verified,2022,4
10027,CUST10027,Standard,Delhi,New Delhi,Female,46-60,High,Verified,2021,5
10028,CUST10028,Gold,Telangana,Warangal,Male,36-45,High,Verified,2022,4
10029,CUST10029,Standard,Maharashtra,Nagpur,Male,18-25,Middle,Verified,2023,3
10030,CUST10030,Standard,Delhi,New Delhi,Male,46-60,Low,Verified,2022,4
10031,CUST10031,Standard,Telangana,Warangal,Male,26-35,Middle,Verified,2026,0
10032,CUST10032,Standard,Karnataka,Mysuru,Female,18-25,Low,Verified,2020,6
10033,CUST10033,Premium,Kerala,Thiruvananthapuram,Male,18-25,Middle,Verified,2019,7
10034,CUST10034,Standard,West Bengal,Kolkata,Male,26-35,Low,Verified,2024,2
10035,CUST10035,Premium,Kerala,Kozhikode,Male,18-25,Low,Verified,2024,2
10036,CUST10036,Standard,Delhi,New Delhi,Female,26-35,Low,Verified,2026,0
10037,CUST10037,Premium,Maharashtra,Nagpur,Male,18-25,Middle,Verified,2025,1
10038,CUST10038,Standard,Telangana,Warangal,Male,18-25,High,Verified,2019,7
10039,CUST10039,Standard,Delhi,New Delhi,Male,18-25,Middle,Verified,2025,1
10040,CUST10040,Standard,Tamil Nadu,Madurai,Male,36-45,Low,Verified,2026,0
10041,CUST10041,Standard,West Bengal,Kolkata,Male,26-35,Low,Verified,2024,2
10042,CUST10042,Standard,West Bengal,Kolkata,Male,18-25,High,Verified,2025,1
10043,CUST10043,Standard,Maharashtra,Nagpur,Male,36-45,Middle,Verified,2021,5
10044,CUST10044,Standard,Uttar Pradesh,Lucknow,Female,36-45,Middle,Verified,2026,0
10045,CUST10045,Standard,Gujarat,Ahmedabad,Male,18-25,Middle,Verified,2022,4
10046,CUST10046,Standard,Gujarat,Ahmedabad,Male,18-25,Middle,Verified,2025,1
10047,CUST10047,Standard,Karnataka,Mysuru,Female,18-25,Middle,Verified,2025,1
10048,CUST10048,Gold,Tamil Nadu,Madurai,Female,18-25,Middle,Verified,2026,0
10049,CUST10049,Standard,West Bengal,Siliguri,Male,36-45,Middle,Verified,2023,3
10050,CUST10050,Premium,Uttar Pradesh,Kanpur,Male,18-25,Middle,Verified,2022,4
10051,CUST10051,Standard,Delhi,New Delhi,Female,26-35,Middle,Verified,2025,1
10052,CUST10052,Premium,West Bengal,Kolkata,Female,26-35,High,Verified,2024,2
10053,CUST10053,Standard,Karnataka,Mangaluru,Female,18-25,High,Verified,2023,3
10054,CUST10054,Premium,Kerala,Kozhikode,Male,26-35,Middle,Verified,2023,3
10055,CUST10055,Standard,Telangana,Warangal,Male,26-35,High,Verified,2019,7
10056,CUST10056,Gold,Uttar Pradesh,Noida,Female,26-35,Middle,Verified,2022,4
10057,CUST10057,Gold,Tamil Nadu,Chennai,Male,46-60,Middle,Verified,2024,2
10058,CUST10058,Standard,Karnataka,Bengaluru,Male,26-35,Middle,Verified,2026,0
10059,CUST10059,Standard,Tamil Nadu,Coimbatore,Male,36-45,High,Verified,2023,3
10060,CUST10060,Gold,Delhi,New Delhi,Female,26-35,Low,Verified,2025,1
10061,CUST10061,Standard,Delhi,New Delhi,Female,26-35,Middle,Verified,2026,0
10062,CUST10062,Standard,Karnataka,Mangaluru,Female,60+,High,Rejected,2026,0
10063,CUST10063,Gold,Uttar Pradesh,Kanpur,Male,46-60,Low,Verified,2026,0
10064,CUST10064,Standard,Maharashtra,Mumbai,Female,18-25,High,Verified,2025,1
10065,CUST10065,Gold,Kerala,Kochi,Female,60+,High,Verified,2024,2
10066,CUST10066,Standard,Maharashtra,Mumbai,Female,18-25,Middle,Verified,2024,2
10067,CUST10067,Standard,Rajasthan,Udaipur,Male,18-25,Middle,Verified,2021,5
10068,CUST10068,Standard,Rajasthan,Udaipur,Male,18-25,Low,Verified,2025,1
10069,CUST10069,Standard,Delhi,New Delhi,Male,26-35,Low,Verified,2021,5
10070,CUST10070,Premium,Rajasthan,Jaipur,Male,26-35,Low,Verified,2025,1
10071,CUST10071,Standard,Kerala,Kozhikode,Female,18-25,Middle,Verified,2026,0
10072,CUST10072,Standard,Maharashtra,Nagpur,Female,36-45,Low,Verified,2022,4
10073,CUST10073,Standard,Rajasthan,Udaipur,Male,26-35,Middle,Verified,2024,2
10074,CUST10074,Gold,Maharashtra,Nagpur,Male,46-60,Low,Verified,2026,0
10075,CUST10075,Standard,Karnataka,Mangaluru,Male,60+,Low,Verified,2021,5
10076,CUST10076,Standard,Telangana,Warangal,Male,36-45,Low,Verified,2022,4
10077,CUST10077,Standard,Maharashtra,Nagpur,Male,18-25,Low,Verified,2024,2
10078,CUST10078,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2024,2
10079,CUST10079,Standard,Rajasthan,Jaipur,Female,36-45,Middle,Verified,2022,4
10080,CUST10080,Standard,Rajasthan,Jodhpur,Female,46-60,Middle,Verified,2022,4
10081,CUST10081,Gold,Uttar Pradesh,Lucknow,Female,26-35,Middle,Rejected,2021,5
10082,CUST10082,Premium,Gujarat,Surat,Female,18-25,Middle,Verified,2023,3
10083,CUST10083,Gold,Kerala,Kozhikode,Female,26-35,Middle,Verified,2025,1
10084,CUST10084,Standard,Maharashtra,Nagpur,Male,26-35,Low,Verified,2022,4
10085,CUST10085,Standard,Rajasthan,Udaipur,Male,18-25,Middle,Verified,2024,2
10086,CUST10086,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2026,0
10087,CUST10087,Gold,Kerala,Kochi,Male,26-35,Middle,Verified,2023,3
10088,CUST10088,Standard,West Bengal,Durgapur,Male,26-35,Middle,Verified,2022,4
10089,CUST10089,Premium,Rajasthan,Jaipur,Male,26-35,Middle,Verified,2025,1
10090,CUST10090,Standard,Kerala,Kochi,Male,18-25,High,Verified,2023,3
10091,CUST10091,Gold,Kerala,Kochi,Male,36-45,Middle,Verified,2026,0
10092,CUST10092,Gold,Telangana,Hyderabad,Female,36-45,Middle,Verified,2026,0
10093,CUST10093,Standard,Kerala,Kochi,Male,18-25,Low,Verified,2026,0
10094,CUST10094,Gold,Uttar Pradesh,Noida,Male,18-25,Middle,Verified,2024,2
10095,CUST10095,Premium,Maharashtra,Pune,Male,26-35,Low,Verified,2023,3
10096,CUST10096,Premium,Telangana,Warangal,Male,36-45,Middle,Verified,2024,2
10097,CUST10097,Gold,Maharashtra,Nagpur,Female,26-35,High,Verified,2020,6
10098,CUST10098,Standard,Kerala,Thiruvananthapuram,Male,36-45,Low,Verified,2021,5
10099,CUST10099,Gold,Maharashtra,Mumbai,Female,36-45,Middle,Verified,2021,5
10100,CUST10100,Gold,Rajasthan,Jodhpur,Male,18-25,Low,Verified,2026,0
10101,CUST10101,Standard,Tamil Nadu,Madurai,Male,26-35,Low,Verified,2022,4
10102,CUST10102,Standard,Maharashtra,Pune,Female,60+,Middle,Verified,2021,5
10103,CUST10103,Standard,Rajasthan,Jodhpur,Male,18-25,Low,Rejected,2026,0
10104,CUST10104,Standard,Maharashtra,Pune,Female,46-60,Middle,Verified,2025,1
10105,CUST10105,Gold,Tamil Nadu,Chennai,Male,18-25,Middle,Verified,2022,4
10106,CUST10106,Standard,Uttar Pradesh,Lucknow,Male,36-45,High,Verified,2019,7
10107,CUST10107,Standard,Delhi,New Delhi,Male,46-60,Middle,Verified,2023,3
10108,CUST10108,Standard,Gujarat,Surat,Female,36-45,Middle,Verified,2025,1
10109,CUST10109,Standard,West Bengal,Kolkata,Female,18-25,Low,Verified,2024,2
10110,CUST10110,Standard,Rajasthan,Jodhpur,Female,18-25,Low,Verified,2022,4
10111,CUST10111,Standard,Maharashtra,Pune,Female,18-25,High,Verified,2025,1
10112,CUST10112,Standard,Maharashtra,Pune,Male,26-35,Middle,Verified,2022,4
10113,CUST10113,Gold,Gujarat,Vadodara,Male,36-45,Middle,Verified,2026,0
10114,CUST10114,Standard,Tamil Nadu,Madurai,Male,36-45,Middle,Verified,2026,0
10115,CUST10115,Standard,Tamil Nadu,Chennai,Male,36-45,High,Verified,2022,4
10116,CUST10116,Standard,Karnataka,Mangaluru,Male,46-60,Middle,Verified,2026,0
